nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
21609,-0.227 ,-3.587 ,1.600 ,0.473 
21610,-0.230 ,-3.586 ,1.600 ,0.473 
21611,-3.916 ,-3.586 ,1.600 ,0.404 
21612,1.750 ,-3.586 ,1.600 ,0.522 
21613,1.874 ,-3.586 ,1.600 ,0.529 
21614,-3.106 ,-3.586 ,1.600 ,0.388 
21615,1.520 ,-3.585 ,1.600 ,0.509 
21616,2.017 ,-3.585 ,1.600 ,0.533 
21617,4.309 ,-3.585 ,1.600 ,0.558 
21618,3.648 ,-3.585 ,1.600 ,0.571 
21619,-2.140 ,-3.584 ,1.600 ,0.435 
21620,3.919 ,-3.584 ,1.600 ,0.589 
21621,0.255 ,-3.584 ,1.600 ,0.467 
21622,0.219 ,-3.584 ,1.600 ,0.469 
21623,2.267 ,-3.583 ,1.600 ,0.517 
21624,-0.352 ,-3.583 ,1.600 ,0.467 
21625,2.151 ,-3.582 ,1.600 ,0.525 
21626,-1.512 ,-3.582 ,1.600 ,0.421 
21627,3.813 ,-3.582 ,1.600 ,0.583 
21628,3.751 ,-3.581 ,1.600 ,0.579 
21629,0.017 ,-3.581 ,1.600 ,0.481 
21630,4.182 ,-3.581 ,1.600 ,0.572 
21631,2.260 ,-3.581 ,1.600 ,0.518 
21632,1.541 ,-3.581 ,1.600 ,0.513 
21633,5.633 ,-3.580 ,1.600 ,0.577 
21634,4.626 ,-3.580 ,1.600 ,0.556 
21635,4.163 ,-3.580 ,1.600 ,0.574 
21636,-1.790 ,-3.580 ,1.600 ,0.426 
21637,4.172 ,-3.580 ,1.600 ,0.573 
21638,-0.169 ,-3.580 ,1.600 ,0.478 
21639,1.814 ,-3.579 ,1.600 ,0.527 
21640,2.263 ,-3.579 ,1.600 ,0.519 
21641,5.313 ,-3.579 ,1.600 ,0.571 
21642,-4.210 ,-3.579 ,1.600 ,0.413 
21643,4.469 ,-3.578 ,1.600 ,0.555 
21644,0.778 ,-3.578 ,1.600 ,0.475 
21645,2.170 ,-3.578 ,1.600 ,0.525 
21646,-1.927 ,-3.577 ,1.600 ,0.436 
21647,-1.572 ,-3.577 ,1.600 ,0.422 
21648,-1.380 ,-3.577 ,1.600 ,0.425 
21649,-0.330 ,-3.577 ,1.600 ,0.472 
21650,1.349 ,-3.577 ,1.600 ,0.494 
21651,-4.204 ,-3.576 ,1.600 ,0.413 
21652,0.026 ,-3.576 ,1.600 ,0.483 
21653,-0.182 ,-3.575 ,1.600 ,0.479 
21654,-1.446 ,-3.575 ,1.600 ,0.424 
21655,-1.553 ,-3.575 ,1.600 ,0.424 
21656,-3.829 ,-3.575 ,1.600 ,0.400 
21657,1.557 ,-3.575 ,1.600 ,0.515 
21658,-4.078 ,-3.575 ,1.600 ,0.413 
21659,4.994 ,-3.575 ,1.600 ,0.565 
21660,4.274 ,-3.574 ,1.600 ,0.564 
21661,8.466 ,-3.574 ,1.600 ,0.612 
21662,2.361 ,-3.574 ,1.600 ,0.515 
21663,-0.083 ,-3.574 ,1.600 ,0.483 
21664,3.283 ,-3.574 ,1.600 ,0.546 
21665,-4.285 ,-3.574 ,1.600 ,0.413 
21666,-4.223 ,-3.573 ,1.600 ,0.414 
21667,-4.849 ,-3.573 ,1.600 ,0.396 
21668,-0.449 ,-3.573 ,1.600 ,0.466 
21669,-4.718 ,-3.573 ,1.600 ,0.401 
21670,-2.262 ,-3.573 ,1.600 ,0.435 
21671,3.824 ,-3.573 ,1.600 ,0.585 
21672,1.537 ,-3.572 ,1.600 ,0.515 
21673,-3.879 ,-3.572 ,1.600 ,0.404 
21674,-3.974 ,-3.572 ,1.600 ,0.411 
21675,-4.212 ,-3.572 ,1.600 ,0.414 
21676,-0.463 ,-3.572 ,1.600 ,0.465 
21677,3.971 ,-3.572 ,1.600 ,0.590 
21678,-0.263 ,-3.572 ,1.600 ,0.477 
21679,2.720 ,-3.572 ,1.600 ,0.523 
21680,-3.952 ,-3.572 ,1.600 ,0.410 
21681,3.713 ,-3.572 ,1.600 ,0.578 
21682,0.198 ,-3.572 ,1.600 ,0.474 
21683,2.264 ,-3.571 ,1.600 ,0.521 
21684,3.330 ,-3.571 ,1.600 ,0.548 
21685,1.916 ,-3.571 ,1.600 ,0.535 
21686,-4.087 ,-3.571 ,1.600 ,0.414 
21687,0.013 ,-3.570 ,1.600 ,0.485 
21688,-4.375 ,-3.570 ,1.600 ,0.412 
21689,2.156 ,-3.570 ,1.600 ,0.529 
21690,4.025 ,-3.570 ,1.600 ,0.589 
21691,1.960 ,-3.570 ,1.600 ,0.537 
21692,4.166 ,-3.570 ,1.600 ,0.575 
21693,1.986 ,-3.570 ,1.600 ,0.538 
21694,2.038 ,-3.569 ,1.600 ,0.537 
21695,-2.436 ,-3.569 ,1.600 ,0.428 
21696,4.600 ,-3.569 ,1.600 ,0.556 
21697,-4.314 ,-3.568 ,1.600 ,0.414 
21698,3.484 ,-3.568 ,1.600 ,0.563 
21699,3.818 ,-3.568 ,1.600 ,0.585 
21700,3.808 ,-3.568 ,1.600 ,0.585 
21701,-4.209 ,-3.568 ,1.600 ,0.415 
21702,-4.195 ,-3.568 ,1.600 ,0.415 
21703,2.145 ,-3.568 ,1.600 ,0.531 
21704,4.087 ,-3.567 ,1.600 ,0.584 
21705,-2.183 ,-3.567 ,1.600 ,0.439 
21706,-3.831 ,-3.567 ,1.600 ,0.402 
21707,2.033 ,-3.567 ,1.600 ,0.538 
21708,-4.069 ,-3.567 ,1.600 ,0.414 
21709,2.040 ,-3.567 ,1.600 ,0.538 
21710,-0.051 ,-3.567 ,1.600 ,0.486 
21711,-2.077 ,-3.567 ,1.600 ,0.441 
21712,-0.548 ,-3.567 ,1.600 ,0.465 
21713,-0.451 ,-3.567 ,1.600 ,0.469 
21714,3.984 ,-3.567 ,1.600 ,0.590 
21715,-3.826 ,-3.566 ,1.600 ,0.402 
21716,-3.756 ,-3.566 ,1.600 ,0.398 
21717,-4.081 ,-3.566 ,1.600 ,0.415 
21718,2.038 ,-3.566 ,1.600 ,0.538 
21719,-4.033 ,-3.566 ,1.600 ,0.414 
21720,-3.745 ,-3.566 ,1.600 ,0.397 
21721,4.088 ,-3.566 ,1.600 ,0.584 
21722,0.130 ,-3.566 ,1.600 ,0.481 
21723,-4.216 ,-3.566 ,1.600 ,0.415 
21724,3.700 ,-3.565 ,1.600 ,0.578 
21725,-2.493 ,-3.565 ,1.600 ,0.427 
21726,4.088 ,-3.565 ,1.600 ,0.584 
21727,4.087 ,-3.565 ,1.600 ,0.584 
21728,-4.095 ,-3.565 ,1.600 ,0.415 
21729,0.137 ,-3.565 ,1.600 ,0.481 
21730,2.245 ,-3.565 ,1.600 ,0.525 
21731,4.614 ,-3.564 ,1.600 ,0.557 
21732,-4.298 ,-3.564 ,1.600 ,0.415 
21733,-3.253 ,-3.564 ,1.600 ,0.396 
21734,3.931 ,-3.564 ,1.600 ,0.590 
21735,1.695 ,-3.563 ,1.600 ,0.525 
21736,0.147 ,-3.563 ,1.600 ,0.481 
21737,3.906 ,-3.563 ,1.600 ,0.590 
21738,-1.880 ,-3.563 ,1.600 ,0.438 
21739,4.087 ,-3.563 ,1.600 ,0.585 
21740,-3.761 ,-3.563 ,1.600 ,0.399 
21741,-3.837 ,-3.563 ,1.600 ,0.404 
21742,0.034 ,-3.563 ,1.600 ,0.487 
21743,4.628 ,-3.562 ,1.600 ,0.558 
21744,-1.062 ,-3.562 ,1.600 ,0.440 
21745,1.545 ,-3.562 ,1.600 ,0.517 
21746,-4.002 ,-3.562 ,1.600 ,0.414 
21747,0.322 ,-3.562 ,1.600 ,0.473 
21748,-2.183 ,-3.562 ,1.600 ,0.441 
21749,-2.717 ,-3.562 ,1.600 ,0.412 
21750,-1.769 ,-3.561 ,1.600 ,0.432 
21751,-1.929 ,-3.561 ,1.600 ,0.441 
21752,-3.827 ,-3.561 ,1.600 ,0.404 
21753,-0.357 ,-3.560 ,1.600 ,0.477 
21754,0.138 ,-3.560 ,1.600 ,0.483 
21755,-2.185 ,-3.560 ,1.600 ,0.441 
21756,-5.336 ,-3.560 ,1.600 ,0.383 
21757,4.324 ,-3.560 ,1.600 ,0.563 
21758,4.883 ,-3.560 ,1.600 ,0.564 
21759,-0.287 ,-3.560 ,1.600 ,0.480 
21760,3.814 ,-3.560 ,1.600 ,0.586 
21761,-3.403 ,-3.560 ,1.600 ,0.396 
21762,0.135 ,-3.560 ,1.600 ,0.483 
21763,0.295 ,-3.560 ,1.600 ,0.475 
21764,-3.771 ,-3.560 ,1.600 ,0.401 
21765,-2.391 ,-3.559 ,1.600 ,0.435 
21766,4.037 ,-3.559 ,1.600 ,0.589 
21767,4.130 ,-3.559 ,1.600 ,0.580 
21768,-3.757 ,-3.559 ,1.600 ,0.400 
21769,1.218 ,-3.559 ,1.600 ,0.502 
21770,-0.108 ,-3.559 ,1.600 ,0.487 
21771,-4.135 ,-3.559 ,1.600 ,0.416 
21772,3.703 ,-3.559 ,1.600 ,0.579 
21773,1.193 ,-3.559 ,1.600 ,0.501 
21774,-0.970 ,-3.559 ,1.600 ,0.439 
21775,3.714 ,-3.558 ,1.600 ,0.580 
21776,-2.120 ,-3.558 ,1.600 ,0.443 
21777,-3.758 ,-3.558 ,1.600 ,0.401 
21778,0.067 ,-3.558 ,1.600 ,0.488 
21779,3.993 ,-3.558 ,1.600 ,0.591 
21780,-3.757 ,-3.558 ,1.600 ,0.401 
21781,-2.182 ,-3.558 ,1.600 ,0.442 
21782,0.127 ,-3.558 ,1.600 ,0.484 
21783,-1.601 ,-3.558 ,1.600 ,0.430 
21784,-1.829 ,-3.557 ,1.600 ,0.437 
21785,-3.758 ,-3.557 ,1.600 ,0.401 
21786,-0.173 ,-3.557 ,1.600 ,0.485 
21787,-2.165 ,-3.557 ,1.600 ,0.443 
21788,3.981 ,-3.557 ,1.600 ,0.591 
21789,-0.031 ,-3.557 ,1.600 ,0.489 
21790,2.118 ,-3.557 ,1.600 ,0.536 
21791,-4.077 ,-3.556 ,1.600 ,0.417 
21792,-3.760 ,-3.556 ,1.600 ,0.401 
21793,-4.787 ,-3.556 ,1.600 ,0.402 
21794,-2.006 ,-3.556 ,1.600 ,0.444 
21795,3.179 ,-3.556 ,1.600 ,0.547 
21796,-0.064 ,-3.556 ,1.600 ,0.489 
21797,-1.911 ,-3.556 ,1.600 ,0.442 
21798,-2.130 ,-3.556 ,1.600 ,0.444 
21799,3.867 ,-3.556 ,1.600 ,0.588 
21800,-5.271 ,-3.555 ,1.600 ,0.383 
21801,1.398 ,-3.555 ,1.600 ,0.510 
21802,4.822 ,-3.555 ,1.600 ,0.563 
21803,1.012 ,-3.555 ,1.600 ,0.491 
21804,-2.057 ,-3.555 ,1.600 ,0.445 
21805,4.612 ,-3.554 ,1.600 ,0.559 
21806,-2.029 ,-3.554 ,1.600 ,0.445 
21807,3.661 ,-3.554 ,1.600 ,0.578 
21808,1.882 ,-3.553 ,1.600 ,0.539 
21809,1.211 ,-3.553 ,1.600 ,0.504 
21810,2.149 ,-3.553 ,1.600 ,0.535 
21811,-3.575 ,-3.552 ,1.600 ,0.395 
21812,-1.944 ,-3.552 ,1.600 ,0.444 
21813,4.496 ,-3.552 ,1.600 ,0.559 
21814,-1.983 ,-3.551 ,1.600 ,0.446 
21815,-4.258 ,-3.551 ,1.600 ,0.417 
21816,-1.684 ,-3.551 ,1.600 ,0.434 
21817,2.211 ,-3.551 ,1.600 ,0.531 
21818,0.132 ,-3.551 ,1.600 ,0.486 
21819,-0.045 ,-3.551 ,1.600 ,0.491 
21820,4.023 ,-3.551 ,1.600 ,0.590 
21821,-3.505 ,-3.550 ,1.600 ,0.400 
21822,-3.907 ,-3.550 ,1.600 ,0.412 
21823,-1.852 ,-3.550 ,1.600 ,0.441 
21824,-2.542 ,-3.550 ,1.600 ,0.428 
21825,0.143 ,-3.550 ,1.600 ,0.486 
21826,1.227 ,-3.550 ,1.600 ,0.506 
21827,2.086 ,-3.549 ,1.600 ,0.541 
21828,-2.125 ,-3.549 ,1.600 ,0.446 
21829,3.366 ,-3.549 ,1.600 ,0.555 
21830,-1.569 ,-3.549 ,1.600 ,0.434 
21831,-2.131 ,-3.549 ,1.600 ,0.446 
21832,3.621 ,-3.549 ,1.600 ,0.575 
21833,3.628 ,-3.549 ,1.600 ,0.576 
21834,0.504 ,-3.549 ,1.600 ,0.478 
21835,3.455 ,-3.548 ,1.600 ,0.565 
21836,0.496 ,-3.548 ,1.600 ,0.478 
21837,-0.147 ,-3.548 ,1.600 ,0.489 
21838,-4.457 ,-3.548 ,1.600 ,0.415 
21839,2.621 ,-3.548 ,1.600 ,0.525 
21840,-0.325 ,-3.547 ,1.600 ,0.482 
21841,0.487 ,-3.547 ,1.600 ,0.479 
21842,-0.251 ,-3.547 ,1.600 ,0.485 
21843,3.016 ,-3.547 ,1.600 ,0.539 
21844,1.627 ,-3.546 ,1.600 ,0.528 
21845,-4.196 ,-3.546 ,1.600 ,0.419 
21846,2.497 ,-3.546 ,1.600 ,0.527 
21847,3.769 ,-3.545 ,1.600 ,0.585 
21848,-2.075 ,-3.545 ,1.600 ,0.448 
21849,2.471 ,-3.545 ,1.600 ,0.526 
21850,4.636 ,-3.544 ,1.600 ,0.561 
21851,2.073 ,-3.543 ,1.600 ,0.543 
21852,0.225 ,-3.543 ,1.600 ,0.483 
21853,-3.697 ,-3.543 ,1.600 ,0.403 
21854,2.369 ,-3.543 ,1.600 ,0.528 
21855,1.840 ,-3.543 ,1.600 ,0.540 
21856,3.624 ,-3.543 ,1.600 ,0.577 
21857,1.776 ,-3.542 ,1.600 ,0.537 
21858,-2.304 ,-3.541 ,1.600 ,0.443 
21859,2.205 ,-3.541 ,1.600 ,0.535 
21860,2.355 ,-3.541 ,1.600 ,0.529 
21861,3.861 ,-3.540 ,1.600 ,0.589 
21862,4.583 ,-3.540 ,1.600 ,0.561 
21863,3.925 ,-3.540 ,1.600 ,0.591 
21864,-2.335 ,-3.540 ,1.600 ,0.442 
21865,1.983 ,-3.539 ,1.600 ,0.545 
21866,4.056 ,-3.539 ,1.600 ,0.589 
21867,1.195 ,-3.539 ,1.600 ,0.507 
21868,3.881 ,-3.538 ,1.600 ,0.591 
21869,2.361 ,-3.538 ,1.600 ,0.530 
21870,-4.043 ,-3.538 ,1.600 ,0.420 
21871,3.637 ,-3.537 ,1.600 ,0.579 
21872,-4.645 ,-3.537 ,1.600 ,0.412 
21873,3.546 ,-3.536 ,1.600 ,0.572 
21874,0.501 ,-3.536 ,1.600 ,0.483 
21875,-0.631 ,-3.535 ,1.600 ,0.471 
21876,-2.868 ,-3.535 ,1.600 ,0.424 
21877,2.212 ,-3.535 ,1.600 ,0.537 
21878,2.225 ,-3.535 ,1.600 ,0.536 
21879,-3.955 ,-3.534 ,1.600 ,0.418 
21880,-0.191 ,-3.534 ,1.600 ,0.491 
21881,-1.749 ,-3.534 ,1.600 ,0.441 
21882,4.429 ,-3.534 ,1.600 ,0.563 
21883,3.110 ,-3.534 ,1.600 ,0.549 
21884,2.362 ,-3.534 ,1.600 ,0.531 
21885,-1.821 ,-3.533 ,1.600 ,0.444 
21886,-1.115 ,-3.533 ,1.600 ,0.445 
21887,-4.315 ,-3.533 ,1.600 ,0.420 
21888,0.471 ,-3.533 ,1.600 ,0.484 
21889,2.381 ,-3.533 ,1.600 ,0.532 
21890,-4.268 ,-3.533 ,1.600 ,0.420 
21891,0.064 ,-3.532 ,1.600 ,0.495 
21892,-2.040 ,-3.532 ,1.600 ,0.451 
21893,1.218 ,-3.532 ,1.600 ,0.509 
21894,2.353 ,-3.532 ,1.600 ,0.532 
21895,4.215 ,-3.532 ,1.600 ,0.575 
21896,-2.185 ,-3.531 ,1.600 ,0.449 
21897,2.454 ,-3.531 ,1.600 ,0.532 
21898,4.378 ,-3.531 ,1.600 ,0.565 
21899,-3.885 ,-3.531 ,1.600 ,0.416 
21900,0.247 ,-3.531 ,1.600 ,0.487 
21901,-1.649 ,-3.530 ,1.600 ,0.441 
21902,-1.888 ,-3.530 ,1.600 ,0.449 
21903,3.946 ,-3.530 ,1.600 ,0.593 
21904,4.139 ,-3.530 ,1.600 ,0.583 
21905,2.363 ,-3.530 ,1.600 ,0.532 
21906,2.197 ,-3.530 ,1.600 ,0.539 
21907,-1.757 ,-3.529 ,1.600 ,0.443 
21908,4.465 ,-3.529 ,1.600 ,0.562 
21909,4.208 ,-3.529 ,1.600 ,0.576 
21910,-2.020 ,-3.529 ,1.600 ,0.452 
21911,2.625 ,-3.529 ,1.600 ,0.534 
21912,-0.112 ,-3.528 ,1.600 ,0.496 
21913,2.484 ,-3.528 ,1.600 ,0.533 
21914,-4.455 ,-3.528 ,1.600 ,0.419 
21915,-4.494 ,-3.528 ,1.600 ,0.418 
21916,-3.940 ,-3.528 ,1.600 ,0.419 
21917,0.639 ,-3.528 ,1.600 ,0.489 
21918,3.841 ,-3.527 ,1.600 ,0.590 
21919,1.787 ,-3.527 ,1.600 ,0.542 
21920,4.273 ,-3.527 ,1.600 ,0.571 
21921,2.093 ,-3.527 ,1.600 ,0.546 
21922,-4.250 ,-3.526 ,1.600 ,0.422 
21923,-4.000 ,-3.526 ,1.600 ,0.421 
21924,-4.110 ,-3.526 ,1.600 ,0.422 
21925,-2.029 ,-3.526 ,1.600 ,0.453 
21926,2.001 ,-3.526 ,1.600 ,0.549 
21927,-0.267 ,-3.526 ,1.600 ,0.490 
21928,-4.468 ,-3.526 ,1.600 ,0.419 
21929,3.871 ,-3.525 ,1.600 ,0.592 
21930,-2.659 ,-3.525 ,1.600 ,0.432 
21931,-0.169 ,-3.525 ,1.600 ,0.495 
21932,-3.629 ,-3.525 ,1.600 ,0.408 
21933,-1.761 ,-3.525 ,1.600 ,0.445 
21934,2.279 ,-3.525 ,1.600 ,0.537 
21935,1.779 ,-3.525 ,1.600 ,0.543 
21936,4.211 ,-3.524 ,1.600 ,0.577 
21937,5.579 ,-3.524 ,1.600 ,0.581 
21938,-2.068 ,-3.524 ,1.600 ,0.453 
21939,4.245 ,-3.524 ,1.600 ,0.574 
21940,0.648 ,-3.524 ,1.600 ,0.491 
21941,1.706 ,-3.524 ,1.600 ,0.539 
21942,4.202 ,-3.523 ,1.600 ,0.578 
21943,-4.005 ,-3.523 ,1.600 ,0.422 
21944,-4.103 ,-3.523 ,1.600 ,0.423 
21945,2.598 ,-3.523 ,1.600 ,0.535 
21946,-0.092 ,-3.523 ,1.600 ,0.497 
21947,-0.007 ,-3.523 ,1.600 ,0.499 
21948,1.755 ,-3.523 ,1.600 ,0.542 
21949,-3.119 ,-3.522 ,1.600 ,0.406 
21950,0.363 ,-3.522 ,1.600 ,0.488 
21951,4.269 ,-3.522 ,1.600 ,0.572 
21952,-3.348 ,-3.522 ,1.600 ,0.412 
21953,-3.918 ,-3.522 ,1.600 ,0.419 
21954,-3.867 ,-3.522 ,1.600 ,0.417 
21955,0.176 ,-3.522 ,1.600 ,0.494 
21956,3.789 ,-3.522 ,1.600 ,0.589 
21957,1.784 ,-3.521 ,1.600 ,0.543 
21958,1.792 ,-3.521 ,1.600 ,0.544 
21959,-4.004 ,-3.521 ,1.600 ,0.422 
21960,0.632 ,-3.521 ,1.600 ,0.492 
21961,-3.991 ,-3.521 ,1.600 ,0.422 
21962,0.642 ,-3.521 ,1.600 ,0.492 
21963,-2.142 ,-3.520 ,1.600 ,0.453 
21964,-2.111 ,-3.520 ,1.600 ,0.454 
21965,-4.164 ,-3.520 ,1.600 ,0.424 
21966,0.239 ,-3.520 ,1.600 ,0.492 
21967,-4.106 ,-3.520 ,1.600 ,0.424 
21968,4.080 ,-3.520 ,1.600 ,0.589 
21969,-2.244 ,-3.520 ,1.600 ,0.451 
21970,-3.538 ,-3.520 ,1.600 ,0.409 
21971,-4.099 ,-3.520 ,1.600 ,0.424 
21972,1.857 ,-3.519 ,1.600 ,0.547 
21973,-0.679 ,-3.519 ,1.600 ,0.474 
21974,1.640 ,-3.519 ,1.600 ,0.536 
21975,-4.006 ,-3.519 ,1.600 ,0.423 
21976,0.027 ,-3.518 ,1.600 ,0.500 
21977,-3.457 ,-3.518 ,1.600 ,0.411 
21978,1.985 ,-3.518 ,1.600 ,0.551 
21979,-2.031 ,-3.517 ,1.600 ,0.455 
21980,-4.001 ,-3.517 ,1.600 ,0.423 
21981,-1.354 ,-3.517 ,1.600 ,0.450 
21982,4.269 ,-3.517 ,1.600 ,0.573 
21983,-2.309 ,-3.517 ,1.600 ,0.450 
21984,4.278 ,-3.517 ,1.600 ,0.573 
21985,-2.389 ,-3.517 ,1.600 ,0.448 
21986,-4.474 ,-3.516 ,1.600 ,0.420 
21987,-2.684 ,-3.516 ,1.600 ,0.434 
21988,-2.261 ,-3.516 ,1.600 ,0.452 
21989,-4.198 ,-3.516 ,1.600 ,0.424 
21990,0.209 ,-3.516 ,1.600 ,0.494 
21991,1.919 ,-3.515 ,1.600 ,0.550 
21992,4.221 ,-3.515 ,1.600 ,0.577 
21993,-1.605 ,-3.515 ,1.600 ,0.447 
21994,-2.239 ,-3.515 ,1.600 ,0.452 
21995,-1.976 ,-3.515 ,1.600 ,0.456 
21996,1.920 ,-3.515 ,1.600 ,0.550 
21997,-0.071 ,-3.515 ,1.600 ,0.500 
21998,1.356 ,-3.515 ,1.600 ,0.523 
21999,1.920 ,-3.515 ,1.600 ,0.550 
22000,-1.378 ,-3.514 ,1.600 ,0.450 
22001,1.920 ,-3.514 ,1.600 ,0.550 
22002,1.919 ,-3.514 ,1.600 ,0.550 
22003,1.920 ,-3.514 ,1.600 ,0.550 
22004,1.779 ,-3.514 ,1.600 ,0.545 
22005,-0.027 ,-3.514 ,1.600 ,0.501 
22006,-4.463 ,-3.513 ,1.600 ,0.421 
22007,-3.414 ,-3.513 ,1.600 ,0.414 
22008,5.421 ,-3.513 ,1.600 ,0.579 
22009,4.776 ,-3.513 ,1.600 ,0.566 
22010,-2.700 ,-3.513 ,1.600 ,0.435 
22011,-3.641 ,-3.512 ,1.600 ,0.413 
22012,-4.176 ,-3.512 ,1.600 ,0.425 
22013,2.613 ,-3.512 ,1.600 ,0.539 
22014,4.105 ,-3.512 ,1.600 ,0.588 
22015,-4.105 ,-3.511 ,1.600 ,0.425 
22016,5.899 ,-3.511 ,1.600 ,0.587 
22017,4.459 ,-3.504 ,1.600 ,0.567 
22018,-2.200 ,-3.501 ,1.600 ,0.457 
22019,-1.766 ,-3.501 ,1.600 ,0.452 
22020,-0.392 ,-3.435 ,1.600 ,0.508 
22021,1.883 ,-3.431 ,1.600 ,0.565 
22022,2.351 ,-3.513 ,1.600 ,0.537 
22023,1.617 ,-3.511 ,1.600 ,0.537 
22024,0.098 ,-3.510 ,1.600 ,0.501 
22025,0.306 ,-3.510 ,1.600 ,0.492 
22026,-0.427 ,-3.510 ,1.600 ,0.487 
22027,-3.826 ,-3.510 ,1.600 ,0.419 
22028,2.461 ,-3.509 ,1.600 ,0.538 
22029,-1.845 ,-3.509 ,1.600 ,0.452 
22030,-1.254 ,-3.509 ,1.600 ,0.451 
22031,0.835 ,-3.509 ,1.600 ,0.503 
22032,-4.347 ,-3.508 ,1.600 ,0.424 
22033,0.162 ,-3.508 ,1.600 ,0.499 
22034,-2.342 ,-3.508 ,1.600 ,0.451 
22035,-4.299 ,-3.508 ,1.600 ,0.425 
22036,-4.165 ,-3.507 ,1.600 ,0.426 
22037,-4.055 ,-3.507 ,1.600 ,0.426 
22038,-2.673 ,-3.507 ,1.600 ,0.437 
22039,-3.939 ,-3.507 ,1.600 ,0.424 
22040,5.716 ,-3.506 ,1.600 ,0.585 
22041,3.741 ,-3.506 ,1.600 ,0.588 
22042,0.256 ,-3.505 ,1.600 ,0.496 
22043,-3.618 ,-3.505 ,1.600 ,0.414 
22044,-2.437 ,-3.505 ,1.600 ,0.448 
22045,4.404 ,-3.505 ,1.600 ,0.568 
22046,4.207 ,-3.505 ,1.600 ,0.579 
22047,2.051 ,-3.505 ,1.600 ,0.553 
22048,0.116 ,-3.504 ,1.600 ,0.502 
22049,-2.245 ,-3.504 ,1.600 ,0.455 
22050,0.174 ,-3.504 ,1.600 ,0.499 
22051,-2.686 ,-3.504 ,1.600 ,0.438 
22052,0.401 ,-3.504 ,1.600 ,0.494 
22053,2.000 ,-3.503 ,1.600 ,0.554 
22054,1.482 ,-3.503 ,1.600 ,0.531 
22055,-3.735 ,-3.503 ,1.600 ,0.417 
22056,-0.835 ,-3.503 ,1.600 ,0.468 
22057,4.327 ,-3.502 ,1.600 ,0.571 
22058,-0.134 ,-3.502 ,1.600 ,0.502 
22059,3.895 ,-3.502 ,1.600 ,0.594 
22060,3.926 ,-3.502 ,1.600 ,0.594 
22061,3.531 ,-3.502 ,1.600 ,0.578 
22062,-1.573 ,-3.502 ,1.600 ,0.451 
22063,-0.097 ,-3.502 ,1.600 ,0.504 
22064,-5.909 ,-3.502 ,1.600 ,0.385 
22065,-0.658 ,-3.502 ,1.600 ,0.480 
22066,-3.880 ,-3.502 ,1.600 ,0.422 
22067,3.706 ,-3.502 ,1.600 ,0.587 
22068,1.914 ,-3.501 ,1.600 ,0.553 
22069,-3.245 ,-3.501 ,1.600 ,0.420 
22070,-0.003 ,-3.501 ,1.600 ,0.505 
22071,3.536 ,-3.501 ,1.600 ,0.579 
22072,-0.075 ,-3.500 ,1.600 ,0.505 
22073,-2.188 ,-3.499 ,1.600 ,0.457 
22074,-3.700 ,-3.499 ,1.600 ,0.418 
22075,3.537 ,-3.499 ,1.600 ,0.579 
22076,-1.211 ,-3.499 ,1.600 ,0.458 
22077,-1.903 ,-3.499 ,1.600 ,0.458 
22078,4.152 ,-3.498 ,1.600 ,0.585 
22079,-3.753 ,-3.497 ,1.600 ,0.419 
22080,-2.186 ,-3.497 ,1.600 ,0.458 
22081,-3.264 ,-3.497 ,1.600 ,0.421 
22082,-3.740 ,-3.497 ,1.600 ,0.419 
22083,-1.954 ,-3.496 ,1.600 ,0.460 
22084,3.535 ,-3.496 ,1.600 ,0.579 
22085,2.197 ,-3.496 ,1.600 ,0.547 
22086,-2.184 ,-3.496 ,1.600 ,0.458 
22087,-0.020 ,-3.496 ,1.600 ,0.507 
22088,8.318 ,-3.496 ,1.600 ,0.619 
22089,-1.369 ,-3.496 ,1.600 ,0.456 
22090,-1.732 ,-3.495 ,1.600 ,0.453 
22091,-2.187 ,-3.495 ,1.600 ,0.459 
22092,-1.817 ,-3.494 ,1.600 ,0.457 
22093,2.725 ,-3.494 ,1.600 ,0.545 
22094,-2.914 ,-3.493 ,1.600 ,0.433 
22095,-3.734 ,-3.493 ,1.600 ,0.420 
22096,-2.134 ,-3.493 ,1.600 ,0.461 
22097,-3.641 ,-3.493 ,1.600 ,0.418 
22098,-2.313 ,-3.493 ,1.600 ,0.456 
22099,1.805 ,-3.493 ,1.600 ,0.551 
22100,2.126 ,-3.492 ,1.600 ,0.552 
22101,-4.334 ,-3.492 ,1.600 ,0.427 
22102,2.803 ,-3.492 ,1.600 ,0.547 
22103,1.755 ,-3.492 ,1.600 ,0.548 
22104,-1.295 ,-3.491 ,1.600 ,0.459 
22105,2.259 ,-3.491 ,1.600 ,0.547 
22106,0.385 ,-3.491 ,1.600 ,0.498 
22107,-4.249 ,-3.491 ,1.600 ,0.428 
22108,1.702 ,-3.491 ,1.600 ,0.546 
22109,1.071 ,-3.490 ,1.600 ,0.512 
22110,-1.973 ,-3.490 ,1.600 ,0.462 
22111,-0.167 ,-3.490 ,1.600 ,0.505 
22112,4.504 ,-3.490 ,1.600 ,0.568 
22113,-0.230 ,-3.489 ,1.600 ,0.503 
22114,4.831 ,-3.489 ,1.600 ,0.570 
22115,-1.997 ,-3.488 ,1.600 ,0.462 
