nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
3156 ,86.716 ,-82.500 ,1.600 ,1.018 
3157 ,89.247 ,-82.500 ,1.600 ,1.071 
3158 ,91.778 ,-82.500 ,1.600 ,1.125 
3159 ,94.309 ,-82.500 ,1.600 ,1.181 
3160 ,100.637 ,-82.500 ,1.600 ,1.347 
3161 ,103.168 ,-82.500 ,1.600 ,1.426 
3162 ,105.699 ,-82.500 ,1.600 ,1.502 
3163 ,108.230 ,-82.500 ,1.600 ,1.581 
3164 ,113.288 ,-82.500 ,1.600 ,1.727 
3165 ,115.815 ,-82.500 ,1.600 ,1.775 
3166 ,-122.035 ,-82.496 ,1.600 ,0.396 
3167 ,-423.715 ,-82.412 ,1.600 ,1.377 
3168 ,128.555 ,-82.297 ,1.600 ,0.754 
3169 ,141.289 ,-82.120 ,1.600 ,0.921 
3170 ,-461.667 ,-82.109 ,1.600 ,1.420 
3171 ,-185.088 ,-82.047 ,1.600 ,0.241 
3172 ,-202.335 ,-81.981 ,1.600 ,0.453 
3173 ,-448.646 ,-81.904 ,1.600 ,1.402 
3174 ,-125.000 ,-81.869 ,1.600 ,0.460 
3175 ,96.468 ,-81.842 ,1.600 ,1.262 
3176 ,-53.532 ,-81.842 ,1.600 ,0.559 
3177 ,-286.852 ,-81.836 ,1.600 ,1.061 
3178 ,-4.152 ,-81.829 ,1.600 ,0.575 
3179 ,45.848 ,-81.829 ,1.600 ,0.656 
3180 ,-6.240 ,-81.762 ,1.600 ,0.568 
3181 ,43.760 ,-81.762 ,1.600 ,0.645 
3182 ,179.583 ,-81.721 ,1.600 ,1.307 
3183 ,-103.729 ,-81.716 ,1.600 ,0.451 
3184 ,98.540 ,-81.675 ,1.600 ,1.329 
3185 ,-51.460 ,-81.675 ,1.600 ,0.578 
3186 ,-101.690 ,-81.664 ,1.600 ,0.461 
3187 ,131.950 ,-81.525 ,1.600 ,0.766 
3188 ,200.580 ,-81.516 ,1.600 ,1.399 
3189 ,-260.524 ,-81.477 ,1.600 ,0.909 
3190 ,-134.896 ,-81.416 ,1.600 ,0.342 
3191 ,-251.657 ,-81.375 ,1.600 ,0.843 
3192 ,-241.640 ,-81.360 ,1.600 ,0.782 
3193 ,-129.229 ,-81.296 ,1.600 ,0.458 
3194 ,26.093 ,-81.211 ,1.600 ,0.612 
3195 ,-26.093 ,-81.202 ,1.600 ,0.591 
3196 ,-139.612 ,-81.172 ,1.600 ,0.214 
3197 ,75.972 ,-81.164 ,1.600 ,0.927 
3198 ,-74.027 ,-81.163 ,1.600 ,0.529 
3199 ,-76.011 ,-81.138 ,1.600 ,0.564 
3200 ,73.988 ,-81.138 ,1.600 ,0.941 
3201 ,-385.415 ,-81.052 ,1.600 ,1.291 
3202 ,24.036 ,-80.973 ,1.600 ,0.664 
3203 ,-24.042 ,-80.969 ,1.600 ,0.558 
3204 ,-316.314 ,-80.897 ,1.600 ,1.147 
3205 ,136.112 ,-80.768 ,1.600 ,0.824 
3206 ,-326.030 ,-80.694 ,1.600 ,1.173 
3207 ,-117.864 ,-80.685 ,1.600 ,0.476 
3208 ,-222.574 ,-80.676 ,1.600 ,0.614 
3209 ,126.841 ,-80.640 ,1.600 ,0.841 
3210 ,-126.854 ,-80.637 ,1.600 ,0.516 
3211 ,-69.540 ,-80.357 ,1.600 ,0.545 
3212 ,80.460 ,-80.357 ,1.600 ,0.930 
3213 ,-19.541 ,-80.357 ,1.600 ,0.555 
3214 ,30.459 ,-80.357 ,1.600 ,0.625 
3215 ,-30.459 ,-80.357 ,1.600 ,0.705 
3216 ,19.541 ,-80.357 ,1.600 ,0.771 
3217 ,-80.459 ,-80.357 ,1.600 ,0.680 
3218 ,69.541 ,-80.357 ,1.600 ,0.993 
3219 ,-120.351 ,-80.350 ,1.600 ,0.496 
3220 ,119.464 ,-80.335 ,1.600 ,1.960 
3221 ,235.729 ,-80.117 ,1.600 ,1.486 
3222 ,152.405 ,-80.069 ,1.600 ,1.087 
3223 ,125.000 ,-80.004 ,1.600 ,1.015 
3224 ,123.177 ,-80.003 ,1.600 ,1.407 
3225 ,121.355 ,-80.002 ,1.600 ,1.761 
3226 ,-28.235 ,-80.000 ,1.600 ,0.666 
3227 ,-21.764 ,-80.000 ,1.600 ,0.561 
3228 ,-485.000 ,-80.000 ,1.600 ,1.443 
3229 ,-115.180 ,-80.000 ,1.600 ,0.510 
3230 ,-112.650 ,-80.000 ,1.600 ,0.515 
3231 ,-92.406 ,-80.000 ,1.600 ,0.606 
3232 ,-82.290 ,-80.000 ,1.600 ,0.684 
3233 ,-67.709 ,-80.000 ,1.600 ,0.556 
3234 ,-47.466 ,-80.000 ,1.600 ,0.646 
3235 ,-44.936 ,-80.000 ,1.600 ,0.658 
3236 ,-42.406 ,-80.000 ,1.600 ,0.671 
3237 ,-34.819 ,-80.000 ,1.600 ,0.710 
3238 ,-12.649 ,-80.000 ,1.600 ,0.579 
3239 ,7.594 ,-80.000 ,1.600 ,0.697 
3240 ,32.291 ,-80.000 ,1.600 ,0.634 
3241 ,37.351 ,-80.000 ,1.600 ,0.663 
3242 ,57.595 ,-80.000 ,1.600 ,0.839 
3243 ,60.125 ,-80.000 ,1.600 ,0.870 
3244 ,62.653 ,-80.000 ,1.600 ,0.905 
3245 ,65.182 ,-80.000 ,1.600 ,0.941 
3246 ,67.710 ,-80.000 ,1.600 ,0.972 
3247 ,84.821 ,-80.000 ,1.600 ,0.979 
3248 ,87.351 ,-80.000 ,1.600 ,1.027 
3249 ,110.125 ,-80.000 ,1.600 ,1.718 
3250 ,117.710 ,-80.000 ,1.600 ,2.010 
3251 ,-78.235 ,-80.000 ,1.600 ,0.651 
3252 ,-110.120 ,-80.000 ,1.600 ,0.522 
3253 ,-107.590 ,-80.000 ,1.600 ,0.529 
3254 ,-105.059 ,-80.000 ,1.600 ,0.541 
3255 ,-97.467 ,-80.000 ,1.600 ,0.577 
3256 ,-94.937 ,-80.000 ,1.600 ,0.591 
3257 ,-89.876 ,-80.000 ,1.600 ,0.624 
3258 ,-87.347 ,-80.000 ,1.600 ,0.644 
3259 ,-84.819 ,-80.000 ,1.600 ,0.665 
3260 ,-65.179 ,-80.000 ,1.600 ,0.565 
3261 ,-62.649 ,-80.000 ,1.600 ,0.576 
3262 ,-60.119 ,-80.000 ,1.600 ,0.586 
3263 ,-57.588 ,-80.000 ,1.600 ,0.597 
3264 ,-39.875 ,-80.000 ,1.600 ,0.685 
3265 ,-37.347 ,-80.000 ,1.600 ,0.698 
3266 ,-32.290 ,-80.000 ,1.600 ,0.713 
3267 ,-17.709 ,-80.000 ,1.600 ,0.560 
3268 ,-15.179 ,-80.000 ,1.600 ,0.568 
3269 ,-10.118 ,-80.000 ,1.600 ,0.591 
3270 ,-7.588 ,-80.000 ,1.600 ,0.609 
3271 ,2.534 ,-80.000 ,1.600 ,0.663 
3272 ,5.064 ,-80.000 ,1.600 ,0.679 
3273 ,10.125 ,-80.000 ,1.600 ,0.717 
3274 ,12.653 ,-80.000 ,1.600 ,0.737 
3275 ,15.181 ,-80.000 ,1.600 ,0.756 
3276 ,17.710 ,-80.000 ,1.600 ,0.770 
3277 ,21.765 ,-80.000 ,1.600 ,0.733 
3278 ,34.821 ,-80.000 ,1.600 ,0.647 
3279 ,39.882 ,-80.000 ,1.600 ,0.680 
3280 ,42.412 ,-80.000 ,1.600 ,0.706 
3281 ,52.534 ,-80.000 ,1.600 ,0.785 
3282 ,55.064 ,-80.000 ,1.600 ,0.811 
3283 ,71.765 ,-80.000 ,1.600 ,0.969 
3284 ,78.236 ,-80.000 ,1.600 ,0.899 
3285 ,82.291 ,-80.000 ,1.600 ,0.939 
3286 ,89.881 ,-80.000 ,1.600 ,1.078 
3287 ,92.412 ,-80.000 ,1.600 ,1.135 
3288 ,102.534 ,-80.000 ,1.600 ,1.424 
3289 ,105.064 ,-80.000 ,1.600 ,1.514 
3290 ,107.594 ,-80.000 ,1.600 ,1.612 
3291 ,112.653 ,-80.000 ,1.600 ,1.826 
3292 ,115.181 ,-80.000 ,1.600 ,1.937 
3293 ,245.000 ,-80.000 ,1.600 ,1.544 
3294 ,-71.764 ,-80.000 ,1.600 ,0.552 
3295 ,28.236 ,-80.000 ,1.600 ,0.628 
3296 ,-122.798 ,-79.896 ,1.600 ,0.535 
3297 ,-2.862 ,-79.811 ,1.600 ,0.634 
3298 ,47.138 ,-79.811 ,1.600 ,0.743 
3299 ,94.890 ,-79.792 ,1.600 ,1.191 
3300 ,-55.110 ,-79.792 ,1.600 ,0.613 
3301 ,-5.279 ,-79.719 ,1.600 ,0.626 
3302 ,44.721 ,-79.719 ,1.600 ,0.731 
3303 ,-52.762 ,-79.717 ,1.600 ,0.629 
3304 ,97.238 ,-79.717 ,1.600 ,1.259 
3305 ,-337.450 ,-79.715 ,1.600 ,1.197 
3306 ,129.212 ,-79.695 ,1.600 ,0.774 
3307 ,-102.713 ,-79.686 ,1.600 ,0.567 
3308 ,-0.198 ,-79.616 ,1.600 ,0.642 
3309 ,49.802 ,-79.616 ,1.600 ,0.756 
3310 ,-50.137 ,-79.605 ,1.600 ,0.635 
3311 ,99.863 ,-79.605 ,1.600 ,1.311 
3312 ,225.680 ,-79.552 ,1.600 ,1.467 
3313 ,-413.372 ,-79.440 ,1.600 ,1.333 
3314 ,-269.197 ,-79.417 ,1.600 ,0.946 
3315 ,-100.161 ,-79.370 ,1.600 ,0.586 
3316 ,-125.000 ,-79.362 ,1.600 ,0.562 
3317 ,-213.484 ,-79.293 ,1.600 ,0.515 
3318 ,-74.226 ,-79.198 ,1.600 ,0.594 
3319 ,25.774 ,-79.145 ,1.600 ,0.666 
3320 ,-132.500 ,-79.142 ,1.600 ,0.398 
3321 ,75.775 ,-79.142 ,1.600 ,0.884 
3322 ,-25.771 ,-79.103 ,1.600 ,0.615 
3323 ,73.930 ,-78.894 ,1.600 ,0.901 
3324 ,23.943 ,-78.891 ,1.600 ,0.691 
3325 ,-76.057 ,-78.891 ,1.600 ,0.623 
3326 ,-23.958 ,-78.884 ,1.600 ,0.595 
3327 ,-143.653 ,-78.538 ,1.600 ,0.104 
3328 ,126.771 ,-78.481 ,1.600 ,0.869 
3329 ,132.165 ,-78.340 ,1.600 ,0.755 
3330 ,210.278 ,-78.334 ,1.600 ,1.426 
3331 ,-351.366 ,-78.331 ,1.600 ,1.207 
3332 ,-128.137 ,-78.130 ,1.600 ,0.510 
3333 ,-149.375 ,-78.046 ,1.600 ,0.070 
3334 ,-136.101 ,-78.015 ,1.600 ,0.252 
3335 ,-307.083 ,-78.008 ,1.600 ,1.093 
3336 ,-439.140 ,-77.968 ,1.600 ,1.358 
3337 ,-121.283 ,-77.949 ,1.600 ,0.541 
3338 ,-19.876 ,-77.813 ,1.600 ,0.533 
3339 ,30.124 ,-77.813 ,1.600 ,0.609 
3340 ,-30.123 ,-77.813 ,1.600 ,0.639 
3341 ,19.877 ,-77.813 ,1.600 ,0.693 
3342 ,-80.124 ,-77.813 ,1.600 ,0.652 
3343 ,-69.876 ,-77.813 ,1.600 ,0.552 
3344 ,69.877 ,-77.813 ,1.600 ,0.893 
3345 ,80.124 ,-77.813 ,1.600 ,0.780 
3346 ,119.866 ,-77.809 ,1.600 ,1.878 
3347 ,125.000 ,-77.505 ,1.600 ,1.092 
3348 ,122.582 ,-77.503 ,1.600 ,1.691 
3349 ,-112.016 ,-77.500 ,1.600 ,0.556 
3350 ,-109.486 ,-77.500 ,1.600 ,0.563 
3351 ,-101.894 ,-77.500 ,1.600 ,0.596 
3352 ,-98.100 ,-77.500 ,1.600 ,0.607 
3353 ,-95.570 ,-77.500 ,1.600 ,0.615 
3354 ,-93.041 ,-77.500 ,1.600 ,0.628 
3355 ,-87.981 ,-77.500 ,1.600 ,0.650 
3356 ,-82.924 ,-77.500 ,1.600 ,0.654 
3357 ,-59.485 ,-77.500 ,1.600 ,0.562 
3358 ,-54.424 ,-77.500 ,1.600 ,0.579 
3359 ,-48.100 ,-77.500 ,1.600 ,0.595 
3360 ,-45.570 ,-77.500 ,1.600 ,0.603 
3361 ,-40.510 ,-77.500 ,1.600 ,0.620 
3362 ,-35.453 ,-77.500 ,1.600 ,0.631 
3363 ,-32.924 ,-77.500 ,1.600 ,0.627 
3364 ,-17.075 ,-77.500 ,1.600 ,0.529 
3365 ,-14.545 ,-77.500 ,1.600 ,0.535 
3366 ,-1.894 ,-77.500 ,1.600 ,0.584 
3367 ,6.960 ,-77.500 ,1.600 ,0.620 
3368 ,12.019 ,-77.500 ,1.600 ,0.644 
3369 ,14.547 ,-77.500 ,1.600 ,0.655 
3370 ,32.925 ,-77.500 ,1.600 ,0.614 
3371 ,37.985 ,-77.500 ,1.600 ,0.641 
3372 ,56.960 ,-77.500 ,1.600 ,0.761 
3373 ,59.489 ,-77.500 ,1.600 ,0.782 
3374 ,64.548 ,-77.500 ,1.600 ,0.829 
3375 ,87.985 ,-77.500 ,1.600 ,0.855 
3376 ,93.046 ,-77.500 ,1.600 ,0.936 
3377 ,104.430 ,-77.500 ,1.600 ,1.163 
3378 ,114.547 ,-77.500 ,1.600 ,1.498 
3379 ,-117.075 ,-77.500 ,1.600 ,0.538 
3380 ,-114.546 ,-77.500 ,1.600 ,0.549 
3381 ,-106.955 ,-77.500 ,1.600 ,0.571 
3382 ,-104.425 ,-77.500 ,1.600 ,0.582 
3383 ,-90.510 ,-77.500 ,1.600 ,0.639 
3384 ,-85.452 ,-77.500 ,1.600 ,0.657 
3385 ,-67.075 ,-77.500 ,1.600 ,0.546 
3386 ,-64.545 ,-77.500 ,1.600 ,0.550 
3387 ,-62.015 ,-77.500 ,1.600 ,0.555 
3388 ,-56.954 ,-77.500 ,1.600 ,0.570 
3389 ,-51.894 ,-77.500 ,1.600 ,0.587 
3390 ,-43.040 ,-77.500 ,1.600 ,0.612 
3391 ,-37.981 ,-77.500 ,1.600 ,0.627 
3392 ,-12.015 ,-77.500 ,1.600 ,0.543 
3393 ,-9.484 ,-77.500 ,1.600 ,0.552 
3394 ,-6.954 ,-77.500 ,1.600 ,0.563 
3395 ,-4.424 ,-77.500 ,1.600 ,0.574 
3396 ,1.900 ,-77.500 ,1.600 ,0.597 
3397 ,4.430 ,-77.500 ,1.600 ,0.607 
3398 ,9.489 ,-77.500 ,1.600 ,0.632 
3399 ,17.076 ,-77.500 ,1.600 ,0.661 
3400 ,35.455 ,-77.500 ,1.600 ,0.627 
3401 ,40.516 ,-77.500 ,1.600 ,0.655 
3402 ,43.046 ,-77.500 ,1.600 ,0.670 
3403 ,45.576 ,-77.500 ,1.600 ,0.685 
3404 ,48.106 ,-77.500 ,1.600 ,0.700 
3405 ,51.900 ,-77.500 ,1.600 ,0.723 
3406 ,54.430 ,-77.500 ,1.600 ,0.740 
3407 ,62.019 ,-77.500 ,1.600 ,0.805 
3408 ,67.076 ,-77.500 ,1.600 ,0.850 
3409 ,82.925 ,-77.500 ,1.600 ,0.787 
3410 ,85.455 ,-77.500 ,1.600 ,0.819 
3411 ,90.515 ,-77.500 ,1.600 ,0.893 
3412 ,95.576 ,-77.500 ,1.600 ,0.983 
3413 ,98.106 ,-77.500 ,1.600 ,1.030 
3414 ,101.900 ,-77.500 ,1.600 ,1.103 
3415 ,106.960 ,-77.500 ,1.600 ,1.234 
3416 ,109.490 ,-77.500 ,1.600 ,1.311 
3417 ,112.019 ,-77.500 ,1.600 ,1.398 
3418 ,117.076 ,-77.500 ,1.600 ,1.602 
3419 ,-376.458 ,-77.470 ,1.600 ,1.243 
3420 ,145.016 ,-77.452 ,1.600 ,0.965 
3421 ,27.470 ,-77.370 ,1.600 ,0.598 
3422 ,-72.530 ,-77.370 ,1.600 ,0.559 
3423 ,-22.530 ,-77.370 ,1.600 ,0.531 
3424 ,72.530 ,-77.370 ,1.600 ,0.821 
3425 ,-123.121 ,-77.353 ,1.600 ,0.557 
3426 ,-401.667 ,-77.351 ,1.600 ,1.293 
3427 ,-119.481 ,-77.335 ,1.600 ,0.525 
3428 ,-230.984 ,-77.226 ,1.600 ,0.628 
3429 ,22.582 ,-77.188 ,1.600 ,0.615 
3430 ,-77.418 ,-77.188 ,1.600 ,0.577 
3431 ,77.419 ,-77.188 ,1.600 ,0.707 
3432 ,-27.418 ,-77.188 ,1.600 ,0.553 
3433 ,-0.037 ,-76.923 ,1.600 ,0.560 
3434 ,49.963 ,-76.923 ,1.600 ,0.685 
3435 ,-50.025 ,-76.921 ,1.600 ,0.564 
3436 ,99.975 ,-76.921 ,1.600 ,0.968 
3437 ,129.267 ,-76.897 ,1.600 ,0.750 
3438 ,-100.030 ,-76.874 ,1.600 ,0.588 
3439 ,-125.000 ,-76.855 ,1.600 ,0.540 
3440 ,218.193 ,-76.647 ,1.600 ,1.447 
3441 ,25.033 ,-76.627 ,1.600 ,0.548 
3442 ,-24.967 ,-76.627 ,1.600 ,0.484 
3443 ,-74.967 ,-76.627 ,1.600 ,0.517 
3444 ,74.959 ,-76.626 ,1.600 ,0.672 
3445 ,-278.353 ,-76.600 ,1.600 ,0.966 
3446 ,139.194 ,-76.546 ,1.600 ,0.851 
3447 ,-157.110 ,-76.544 ,1.600 ,0.091 
3448 ,-182.034 ,-76.528 ,1.600 ,0.179 
3449 ,-392.030 ,-76.487 ,1.600 ,1.265 
3450 ,135.033 ,-76.305 ,1.600 ,0.767 
3451 ,185.661 ,-76.302 ,1.600 ,1.331 
3452 ,-188.704 ,-76.293 ,1.600 ,0.216 
3453 ,-367.526 ,-76.217 ,1.600 ,1.215 
3454 ,-139.687 ,-76.093 ,1.600 ,0.118 
3455 ,-133.780 ,-76.052 ,1.600 ,0.241 
3456 ,126.771 ,-75.982 ,1.600 ,0.837 
3457 ,167.894 ,-75.978 ,1.600 ,1.230 
3458 ,-130.853 ,-75.755 ,1.600 ,0.319 
3459 ,26.636 ,-75.422 ,1.600 ,0.407 
3460 ,73.362 ,-75.422 ,1.600 ,0.527 
3461 ,-23.364 ,-75.422 ,1.600 ,0.347 
3462 ,-73.364 ,-75.422 ,1.600 ,0.381 
3463 ,-295.423 ,-75.259 ,1.600 ,1.027 
3464 ,-123.515 ,-75.236 ,1.600 ,0.334 
3465 ,-429.653 ,-75.193 ,1.600 ,1.323 
3466 ,125.000 ,-75.006 ,1.600 ,1.044 
3467 ,-108.851 ,-75.000 ,1.600 ,0.000 
3468 ,-86.087 ,-75.000 ,1.600 ,0.000 
3469 ,-68.971 ,-75.000 ,1.600 ,0.000 
3470 ,-41.144 ,-75.000 ,1.600 ,0.000 
3471 ,-38.615 ,-75.000 ,1.600 ,0.000 
3472 ,-36.086 ,-75.000 ,1.600 ,0.000 
3473 ,-21.500 ,-75.000 ,1.600 ,0.000 
3474 ,1.268 ,-75.000 ,1.600 ,0.000 
3475 ,3.797 ,-75.000 ,1.600 ,0.000 
3476 ,8.855 ,-75.000 ,1.600 ,0.000 
3477 ,13.913 ,-75.000 ,1.600 ,0.000 
3478 ,16.442 ,-75.000 ,1.600 ,0.000 
3479 ,31.029 ,-75.000 ,1.600 ,0.000 
3480 ,41.149 ,-75.000 ,1.600 ,0.000 
3481 ,43.679 ,-75.000 ,1.600 ,0.000 
3482 ,48.738 ,-75.000 ,1.600 ,0.000 
3483 ,51.268 ,-75.000 ,1.600 ,0.000 
3484 ,56.326 ,-75.000 ,1.600 ,0.000 
3485 ,58.856 ,-75.000 ,1.600 ,0.000 
3486 ,71.500 ,-75.000 ,1.600 ,0.000 
3487 ,81.029 ,-75.000 ,1.600 ,0.000 
3488 ,83.559 ,-75.000 ,1.600 ,0.000 
3489 ,86.089 ,-75.000 ,1.600 ,0.000 
3490 ,88.619 ,-75.000 ,1.600 ,0.000 
3491 ,93.679 ,-75.000 ,1.600 ,0.000 
3492 ,101.268 ,-75.000 ,1.600 ,0.000 
3493 ,118.971 ,-75.000 ,1.600 ,0.000 
3494 ,-121.500 ,-75.000 ,1.600 ,0.000 
3495 ,-118.971 ,-75.000 ,1.600 ,0.000 
3496 ,-116.441 ,-75.000 ,1.600 ,0.000 
3497 ,-113.911 ,-75.000 ,1.600 ,0.000 
3498 ,-111.381 ,-75.000 ,1.600 ,0.000 
3499 ,-106.321 ,-75.000 ,1.600 ,0.000 
3500 ,-103.791 ,-75.000 ,1.600 ,0.000 
3501 ,-101.262 ,-75.000 ,1.600 ,0.000 
3502 ,-98.732 ,-75.000 ,1.600 ,0.000 
3503 ,-96.203 ,-75.000 ,1.600 ,0.000 
3504 ,-93.674 ,-75.000 ,1.600 ,0.000 
3505 ,-91.145 ,-75.000 ,1.600 ,0.000 
3506 ,-88.616 ,-75.000 ,1.600 ,0.000 
3507 ,-83.558 ,-75.000 ,1.600 ,0.000 
3508 ,-81.029 ,-75.000 ,1.600 ,0.000 
3509 ,-78.500 ,-75.000 ,1.600 ,0.000 
3510 ,-71.500 ,-75.000 ,1.600 ,0.000 
3511 ,-66.441 ,-75.000 ,1.600 ,0.000 
3512 ,-63.911 ,-75.000 ,1.600 ,0.000 
3513 ,-61.381 ,-75.000 ,1.600 ,0.000 
3514 ,-58.851 ,-75.000 ,1.600 ,0.000 
3515 ,-56.321 ,-75.000 ,1.600 ,0.000 
3516 ,-53.791 ,-75.000 ,1.600 ,0.000 
3517 ,-51.261 ,-75.000 ,1.600 ,0.000 
3518 ,-48.732 ,-75.000 ,1.600 ,0.000 
3519 ,-46.203 ,-75.000 ,1.600 ,0.000 
3520 ,-43.674 ,-75.000 ,1.600 ,0.000 
3521 ,-33.558 ,-75.000 ,1.600 ,0.000 
3522 ,-31.029 ,-75.000 ,1.600 ,0.000 
3523 ,-28.500 ,-75.000 ,1.600 ,0.000 
3524 ,-18.971 ,-75.000 ,1.600 ,0.000 
3525 ,-16.441 ,-75.000 ,1.600 ,0.000 
3526 ,-13.911 ,-75.000 ,1.600 ,0.000 
3527 ,-11.381 ,-75.000 ,1.600 ,0.000 
3528 ,-8.851 ,-75.000 ,1.600 ,0.000 
3529 ,-6.321 ,-75.000 ,1.600 ,0.000 
3530 ,-3.791 ,-75.000 ,1.600 ,0.000 
3531 ,-1.262 ,-75.000 ,1.600 ,0.000 
3532 ,6.326 ,-75.000 ,1.600 ,0.000 
3533 ,11.385 ,-75.000 ,1.600 ,0.000 
3534 ,18.971 ,-75.000 ,1.600 ,0.000 
3535 ,21.500 ,-75.000 ,1.600 ,0.000 
3536 ,28.500 ,-75.000 ,1.600 ,0.000 
3537 ,33.559 ,-75.000 ,1.600 ,0.000 
3538 ,36.089 ,-75.000 ,1.600 ,0.000 
3539 ,38.619 ,-75.000 ,1.600 ,0.000 
3540 ,46.209 ,-75.000 ,1.600 ,0.000 
3541 ,53.797 ,-75.000 ,1.600 ,0.000 
3542 ,61.385 ,-75.000 ,1.600 ,0.000 
3543 ,63.913 ,-75.000 ,1.600 ,0.000 
3544 ,66.442 ,-75.000 ,1.600 ,0.000 
3545 ,68.971 ,-75.000 ,1.600 ,0.000 
3546 ,78.500 ,-75.000 ,1.600 ,0.000 
3547 ,91.149 ,-75.000 ,1.600 ,0.000 
3548 ,96.209 ,-75.000 ,1.600 ,0.000 
3549 ,98.739 ,-75.000 ,1.600 ,0.000 
3550 ,103.797 ,-75.000 ,1.600 ,0.000 
3551 ,106.326 ,-75.000 ,1.600 ,0.000 
3552 ,108.856 ,-75.000 ,1.600 ,0.000 
3553 ,111.385 ,-75.000 ,1.600 ,0.000 
3554 ,113.914 ,-75.000 ,1.600 ,0.000 
3555 ,116.442 ,-75.000 ,1.600 ,0.000 
3556 ,121.500 ,-75.000 ,1.600 ,0.000 
3557 ,157.696 ,-74.748 ,1.600 ,1.136 
3558 ,128.770 ,-74.592 ,1.600 ,0.701 
3559 ,131.720 ,-74.430 ,1.600 ,0.692 
3560 ,23.250 ,-74.375 ,1.600 ,0.295 
3561 ,-76.750 ,-74.375 ,1.600 ,0.268 
3562 ,76.750 ,-74.375 ,1.600 ,0.364 
3563 ,-26.750 ,-74.375 ,1.600 ,0.238 
3564 ,-125.000 ,-74.344 ,1.600 ,0.222 
3565 ,-259.680 ,-74.289 ,1.600 ,0.806 
3566 ,-127.500 ,-74.239 ,1.600 ,0.259 
3567 ,-136.128 ,-74.216 ,1.600 ,0.134 
3568 ,193.846 ,-74.178 ,1.600 ,1.366 
3569 ,-359.510 ,-74.114 ,1.600 ,1.187 
3570 ,-24.708 ,-74.011 ,1.600 ,0.232 
3571 ,-74.708 ,-74.011 ,1.600 ,0.239 
3572 ,-167.187 ,-73.938 ,1.600 ,0.112 
3573 ,-144.427 ,-73.925 ,1.600 ,0.075 
3574 ,25.423 ,-73.885 ,1.600 ,0.285 
3575 ,74.577 ,-73.876 ,1.600 ,0.298 
3576 ,-73.002 ,-73.831 ,1.600 ,0.191 
3577 ,-23.002 ,-73.831 ,1.600 ,0.190 
3578 ,-453.327 ,-73.793 ,1.600 ,1.341 
3579 ,27.135 ,-73.702 ,1.600 ,0.246 
3580 ,72.864 ,-73.699 ,1.600 ,0.291 
3581 ,-343.194 ,-73.606 ,1.600 ,1.153 
3582 ,-472.545 ,-73.504 ,1.600 ,1.371 
3583 ,126.771 ,-73.482 ,1.600 ,0.736 
3584 ,123.250 ,-73.420 ,1.600 ,1.134 
3585 ,-132.997 ,-73.359 ,1.600 ,0.168 
3586 ,-205.973 ,-73.293 ,1.600 ,0.342 
3587 ,-221.118 ,-73.268 ,1.600 ,0.477 
3588 ,-286.156 ,-73.247 ,1.600 ,0.965 
3589 ,-123.250 ,-73.200 ,1.600 ,0.186 
3590 ,-130.188 ,-73.150 ,1.600 ,0.208 
3591 ,-249.608 ,-72.797 ,1.600 ,0.712 
3592 ,136.034 ,-72.695 ,1.600 ,0.758 
3593 ,-197.056 ,-72.684 ,1.600 ,0.260 
3594 ,125.000 ,-72.506 ,1.600 ,0.761 
3595 ,149.272 ,-72.504 ,1.600 ,1.014 
3596 ,-331.647 ,-72.504 ,1.600 ,1.113 
3597 ,21.500 ,-72.501 ,1.600 ,0.000 
3598 ,-78.500 ,-72.501 ,1.600 ,0.000 
3599 ,71.500 ,-72.501 ,1.600 ,0.000 
3600 ,-28.500 ,-72.501 ,1.600 ,0.000 
3601 ,121.500 ,-72.501 ,1.600 ,0.000 
3602 ,28.500 ,-72.500 ,1.600 ,0.000 
3603 ,-121.500 ,-72.500 ,1.600 ,0.000 
3604 ,78.500 ,-72.500 ,1.600 ,0.000 
3605 ,-71.500 ,-72.500 ,1.600 ,0.000 
3606 ,-21.500 ,-72.500 ,1.600 ,0.000 
3607 ,128.902 ,-72.175 ,1.600 ,0.602 
3608 ,-150.469 ,-72.159 ,1.600 ,0.077 
3609 ,-420.369 ,-72.133 ,1.600 ,1.284 
3610 ,-26.410 ,-71.816 ,1.600 ,0.165 
3611 ,-125.000 ,-71.787 ,1.600 ,0.253 
3612 ,-73.451 ,-71.725 ,1.600 ,0.205 
3613 ,26.618 ,-71.704 ,1.600 ,0.277 
3614 ,73.382 ,-71.697 ,1.600 ,0.233 
3615 ,233.455 ,-71.634 ,1.600 ,1.480 
3616 ,-384.476 ,-71.575 ,1.600 ,1.215 
3617 ,-175.483 ,-71.529 ,1.600 ,0.114 
3618 ,-318.000 ,-71.490 ,1.600 ,1.065 
3619 ,-128.440 ,-71.475 ,1.600 ,0.252 
3620 ,177.813 ,-71.473 ,1.600 ,1.294 
3621 ,-76.397 ,-71.449 ,1.600 ,0.160 
3622 ,-23.606 ,-71.445 ,1.600 ,0.211 
3623 ,-269.426 ,-71.435 ,1.600 ,0.852 
3624 ,23.997 ,-71.348 ,1.600 ,0.221 
3625 ,126.745 ,-71.332 ,1.600 ,0.566 
3626 ,76.010 ,-71.302 ,1.600 ,0.208 
3627 ,123.250 ,-71.254 ,1.600 ,0.758 
