nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
84571,-1.829 ,-0.022 ,1.600 ,0.000 
84572,-1.807 ,-0.022 ,1.600 ,0.092 
84573,-3.603 ,-0.022 ,1.600 ,0.282 
84574,-4.110 ,-0.022 ,1.600 ,0.046 
84575,4.207 ,-0.022 ,1.600 ,0.257 
84576,-4.015 ,-0.022 ,1.600 ,0.034 
84577,-0.197 ,-0.022 ,1.600 ,0.097 
84578,4.187 ,-0.021 ,1.600 ,0.163 
84579,-4.039 ,-0.021 ,1.600 ,0.037 
84580,1.985 ,-0.021 ,1.600 ,0.034 
84581,4.171 ,-0.021 ,1.600 ,0.000 
84582,-1.772 ,-0.021 ,1.600 ,0.172 
84583,-2.010 ,-0.021 ,1.600 ,0.014 
84584,0.190 ,-0.021 ,1.600 ,0.086 
84585,2.205 ,-0.021 ,1.600 ,0.139 
84586,0.227 ,-0.021 ,1.600 ,0.178 
84587,4.171 ,-0.021 ,1.600 ,0.000 
84588,1.973 ,-0.021 ,1.600 ,0.036 
84589,-1.814 ,-0.021 ,1.600 ,0.075 
84590,4.171 ,-0.021 ,1.600 ,0.001 
84591,0.209 ,-0.021 ,1.600 ,0.137 
84592,4.171 ,-0.021 ,1.600 ,0.000 
84593,1.933 ,-0.021 ,1.600 ,0.034 
84594,-3.814 ,-0.021 ,1.600 ,0.079 
84595,-3.813 ,-0.021 ,1.600 ,0.080 
84596,-0.387 ,-0.021 ,1.600 ,0.179 
84597,3.986 ,-0.021 ,1.600 ,0.035 
84598,2.185 ,-0.021 ,1.600 ,0.078 
84599,-0.014 ,-0.021 ,1.600 ,0.034 
84600,-1.778 ,-0.021 ,1.600 ,0.159 
84601,-3.729 ,-0.021 ,1.600 ,0.223 
84602,1.923 ,-0.021 ,1.600 ,0.035 
84603,3.952 ,-0.021 ,1.600 ,0.037 
84604,-3.819 ,-0.021 ,1.600 ,0.071 
84605,-2.014 ,-0.021 ,1.600 ,0.033 
84606,-2.015 ,-0.021 ,1.600 ,0.034 
84607,1.108 ,-0.021 ,1.600 ,0.298 
84608,-1.824 ,-0.021 ,1.600 ,0.061 
84609,-0.250 ,-0.021 ,1.600 ,0.127 
84610,-0.135 ,-0.021 ,1.600 ,0.059 
84611,2.211 ,-0.021 ,1.600 ,0.152 
84612,3.946 ,-0.021 ,1.600 ,0.040 
84613,-3.812 ,-0.021 ,1.600 ,0.081 
84614,-1.823 ,-0.021 ,1.600 ,0.062 
84615,-4.014 ,-0.021 ,1.600 ,0.032 
84616,-3.813 ,-0.021 ,1.600 ,0.078 
84617,-3.819 ,-0.021 ,1.600 ,0.070 
84618,-1.800 ,-0.021 ,1.600 ,0.108 
84619,-0.013 ,-0.021 ,1.600 ,0.028 
84620,4.232 ,-0.020 ,1.600 ,0.342 
84621,4.179 ,-0.020 ,1.600 ,0.120 
84622,-3.260 ,-0.020 ,1.600 ,0.296 
84623,-3.819 ,-0.020 ,1.600 ,0.070 
84624,-2.027 ,-0.020 ,1.600 ,0.038 
84625,-3.813 ,-0.020 ,1.600 ,0.078 
84626,-2.040 ,-0.020 ,1.600 ,0.038 
84627,2.171 ,-0.020 ,1.600 ,0.000 
84628,-3.813 ,-0.020 ,1.600 ,0.078 
84629,1.986 ,-0.020 ,1.600 ,0.032 
84630,-1.761 ,-0.020 ,1.600 ,0.189 
84631,-2.059 ,-0.020 ,1.600 ,0.042 
84632,-4.015 ,-0.020 ,1.600 ,0.032 
84633,-0.026 ,-0.020 ,1.600 ,0.037 
84634,4.396 ,-0.020 ,1.600 ,0.513 
84635,0.189 ,-0.020 ,1.600 ,0.081 
84636,2.401 ,-0.020 ,1.600 ,0.337 
84637,-2.031 ,-0.020 ,1.600 ,0.038 
84638,-0.014 ,-0.020 ,1.600 ,0.033 
84639,-1.512 ,-0.020 ,1.600 ,0.305 
84640,1.943 ,-0.020 ,1.600 ,0.034 
84641,-1.799 ,-0.020 ,1.600 ,0.109 
84642,-3.813 ,-0.020 ,1.600 ,0.078 
84643,-0.021 ,-0.020 ,1.600 ,0.036 
84644,2.586 ,-0.020 ,1.600 ,0.360 
84645,-3.420 ,-0.020 ,1.600 ,0.298 
84646,-3.824 ,-0.020 ,1.600 ,0.067 
84647,1.985 ,-0.020 ,1.600 ,0.032 
84648,-0.014 ,-0.020 ,1.600 ,0.033 
84649,2.181 ,-0.020 ,1.600 ,0.066 
84650,-0.014 ,-0.020 ,1.600 ,0.033 
84651,-4.075 ,-0.020 ,1.600 ,0.035 
84652,-0.078 ,-0.020 ,1.600 ,0.036 
84653,-1.819 ,-0.020 ,1.600 ,0.065 
84654,-1.728 ,-0.020 ,1.600 ,0.233 
84655,1.939 ,-0.020 ,1.600 ,0.034 
84656,-4.068 ,-0.020 ,1.600 ,0.034 
84657,-0.033 ,-0.020 ,1.600 ,0.037 
84658,-0.015 ,-0.020 ,1.600 ,0.033 
84659,2.171 ,-0.020 ,1.600 ,0.000 
84660,-3.781 ,-0.020 ,1.600 ,0.147 
84661,-0.035 ,-0.020 ,1.600 ,0.037 
84662,-0.097 ,-0.020 ,1.600 ,0.045 
84663,-4.014 ,-0.020 ,1.600 ,0.031 
84664,-0.028 ,-0.020 ,1.600 ,0.037 
84665,-4.008 ,-0.020 ,1.600 ,0.000 
84666,-2.008 ,-0.020 ,1.600 ,0.000 
84667,-0.008 ,-0.020 ,1.600 ,0.000 
84668,1.992 ,-0.020 ,1.600 ,0.000 
84669,3.992 ,-0.020 ,1.600 ,0.000 
84670,3.770 ,-0.019 ,1.600 ,0.161 
84671,-2.034 ,-0.019 ,1.600 ,0.037 
84672,2.173 ,-0.019 ,1.600 ,0.016 
84673,-4.036 ,-0.020 ,1.600 ,0.036 
84674,-1.800 ,-0.019 ,1.600 ,0.104 
84675,0.182 ,-0.019 ,1.600 ,0.064 
84676,0.203 ,-0.019 ,1.600 ,0.119 
84677,-1.824 ,-0.019 ,1.600 ,0.059 
84678,3.915 ,-0.019 ,1.600 ,0.046 
84679,0.185 ,-0.019 ,1.600 ,0.070 
84680,0.191 ,-0.019 ,1.600 ,0.085 
84681,-3.825 ,-0.019 ,1.600 ,0.051 
84682,-4.347 ,-0.019 ,1.600 ,0.160 
84683,-2.018 ,-0.019 ,1.600 ,0.034 
84684,-2.093 ,-0.019 ,1.600 ,0.037 
84685,-0.026 ,-0.019 ,1.600 ,0.037 
84686,4.176 ,-0.019 ,1.600 ,0.101 
84687,-4.021 ,-0.019 ,1.600 ,0.035 
84688,-3.756 ,-0.019 ,1.600 ,0.189 
84689,-4.057 ,-0.019 ,1.600 ,0.038 
84690,-3.781 ,-0.019 ,1.600 ,0.145 
84691,-0.025 ,-0.019 ,1.600 ,0.036 
84692,-2.219 ,-0.019 ,1.600 ,0.103 
84693,-1.577 ,-0.019 ,1.600 ,0.299 
84694,-1.719 ,-0.019 ,1.600 ,0.240 
84695,-4.021 ,-0.019 ,1.600 ,0.034 
84696,-4.021 ,-0.019 ,1.600 ,0.035 
84697,-1.799 ,-0.019 ,1.600 ,0.106 
84698,-4.021 ,-0.019 ,1.600 ,0.035 
84699,0.341 ,-0.019 ,1.600 ,0.293 
84700,0.210 ,-0.019 ,1.600 ,0.137 
84701,-4.021 ,-0.019 ,1.600 ,0.035 
84702,-4.052 ,-0.019 ,1.600 ,0.034 
84703,-4.052 ,-0.019 ,1.600 ,0.034 
84704,-4.015 ,-0.019 ,1.600 ,0.031 
84705,-4.021 ,-0.019 ,1.600 ,0.035 
84706,3.982 ,-0.019 ,1.600 ,0.033 
84707,-4.044 ,-0.019 ,1.600 ,0.037 
84708,-3.482 ,-0.019 ,1.600 ,0.295 
84709,3.980 ,-0.019 ,1.600 ,0.033 
84710,-4.021 ,-0.019 ,1.600 ,0.034 
84711,3.965 ,-0.019 ,1.600 ,0.032 
84712,2.217 ,-0.019 ,1.600 ,0.166 
84713,-3.796 ,-0.019 ,1.600 ,0.113 
84714,-0.077 ,-0.019 ,1.600 ,0.032 
84715,1.900 ,-0.019 ,1.600 ,0.037 
84716,3.933 ,-0.019 ,1.600 ,0.035 
84717,2.176 ,-0.018 ,1.600 ,0.054 
84718,0.182 ,-0.018 ,1.600 ,0.061 
84719,-2.253 ,-0.018 ,1.600 ,0.122 
84720,3.981 ,-0.018 ,1.600 ,0.032 
84721,-4.008 ,-0.017 ,1.600 ,0.000 
84722,3.973 ,-0.017 ,1.600 ,0.029 
84723,3.875 ,-0.015 ,1.600 ,0.074 
84724,-3.678 ,-0.012 ,1.600 ,0.257 
84725,-3.823 ,-0.019 ,1.600 ,0.066 
84726,0.189 ,-0.018 ,1.600 ,0.077 
84727,-4.008 ,-0.018 ,1.600 ,0.000 
84728,2.195 ,-0.018 ,1.600 ,0.099 
84729,3.973 ,-0.017 ,1.600 ,0.029 
84730,3.973 ,-0.017 ,1.600 ,0.029 
84731,3.973 ,-0.017 ,1.600 ,0.029 
84732,3.919 ,-0.016 ,1.600 ,0.036 
84733,-3.678 ,-0.012 ,1.600 ,0.257 
84734,2.207 ,-0.019 ,1.600 ,0.140 
84735,1.969 ,-0.019 ,1.600 ,0.035 
84736,-3.781 ,-0.019 ,1.600 ,0.146 
84737,0.752 ,-0.019 ,1.600 ,0.326 
84738,-4.084 ,-0.019 ,1.600 ,0.035 
84739,3.956 ,-0.019 ,1.600 ,0.034 
84740,1.639 ,-0.019 ,1.600 ,0.174 
84741,4.192 ,-0.019 ,1.600 ,0.177 
84742,4.333 ,-0.019 ,1.600 ,0.482 
84743,-31.037 ,-0.019 ,1.600 ,0.626 
84744,4.237 ,-0.019 ,1.600 ,0.352 
84745,-0.601 ,-0.019 ,1.600 ,0.233 
84746,-3.781 ,-0.019 ,1.600 ,0.146 
84747,-4.027 ,-0.018 ,1.600 ,0.036 
84748,2.178 ,-0.018 ,1.600 ,0.058 
84749,3.966 ,-0.018 ,1.600 ,0.031 
84750,-3.781 ,-0.018 ,1.600 ,0.145 
84751,0.195 ,-0.018 ,1.600 ,0.096 
84752,-4.009 ,-0.018 ,1.600 ,0.003 
84753,1.986 ,-0.018 ,1.600 ,0.029 
84754,-3.780 ,-0.018 ,1.600 ,0.147 
84755,1.955 ,-0.018 ,1.600 ,0.034 
84756,-0.043 ,-0.018 ,1.600 ,0.035 
84757,3.706 ,-0.018 ,1.600 ,0.191 
84758,0.183 ,-0.018 ,1.600 ,0.062 
84759,3.965 ,-0.018 ,1.600 ,0.031 
84760,4.219 ,-0.018 ,1.600 ,0.295 
84761,0.180 ,-0.018 ,1.600 ,0.058 
84762,-4.417 ,-0.018 ,1.600 ,0.179 
84763,2.193 ,-0.018 ,1.600 ,0.095 
84764,-1.800 ,-0.018 ,1.600 ,0.103 
84765,3.991 ,-0.018 ,1.600 ,0.004 
84766,3.965 ,-0.018 ,1.600 ,0.030 
84767,-3.781 ,-0.018 ,1.600 ,0.146 
84768,1.991 ,-0.018 ,1.600 ,0.004 
84769,-1.811 ,-0.018 ,1.600 ,0.076 
84770,-0.043 ,-0.018 ,1.600 ,0.035 
84771,-2.009 ,-0.018 ,1.600 ,0.004 
84772,0.176 ,-0.018 ,1.600 ,0.052 
84773,-2.025 ,-0.018 ,1.600 ,0.035 
84774,-2.008 ,-0.018 ,1.600 ,0.000 
84775,-0.008 ,-0.018 ,1.600 ,0.000 
84776,1.992 ,-0.018 ,1.600 ,0.000 
84777,3.992 ,-0.018 ,1.600 ,0.000 
84778,-4.032 ,-0.018 ,1.600 ,0.035 
84779,3.986 ,-0.018 ,1.600 ,0.031 
84780,-3.805 ,-0.018 ,1.600 ,0.092 
84781,-4.021 ,-0.018 ,1.600 ,0.034 
84782,3.966 ,-0.018 ,1.600 ,0.030 
84783,1.904 ,-0.018 ,1.600 ,0.032 
84784,4.182 ,-0.018 ,1.600 ,0.125 
84785,4.214 ,-0.018 ,1.600 ,0.275 
84786,-0.009 ,-0.018 ,1.600 ,0.003 
84787,-0.079 ,-0.018 ,1.600 ,0.032 
84788,-3.798 ,-0.018 ,1.600 ,0.107 
84789,3.640 ,-0.018 ,1.600 ,0.220 
84790,0.243 ,-0.018 ,1.600 ,0.205 
84791,-4.009 ,-0.018 ,1.600 ,0.003 
84792,-1.805 ,-0.018 ,1.600 ,0.091 
84793,-0.044 ,-0.018 ,1.600 ,0.034 
84794,1.953 ,-0.018 ,1.600 ,0.032 
84795,4.894 ,-0.018 ,1.600 ,0.581 
84796,4.179 ,-0.018 ,1.600 ,0.109 
84797,3.965 ,-0.018 ,1.600 ,0.030 
84798,-0.043 ,-0.018 ,1.600 ,0.034 
84799,-0.190 ,-0.017 ,1.600 ,0.090 
84800,-3.827 ,-0.017 ,1.600 ,0.022 
84801,0.240 ,-0.017 ,1.600 ,0.200 
84802,-3.747 ,-0.017 ,1.600 ,0.201 
84803,-4.040 ,-0.017 ,1.600 ,0.035 
84804,4.326 ,-0.017 ,1.600 ,0.476 
84805,-0.081 ,-0.017 ,1.600 ,0.031 
84806,-2.046 ,-0.017 ,1.600 ,0.035 
84807,-3.824 ,-0.017 ,1.600 ,0.064 
84808,-2.033 ,-0.017 ,1.600 ,0.035 
84809,-0.033 ,-0.017 ,1.600 ,0.035 
84810,3.980 ,-0.017 ,1.600 ,0.032 
84811,2.194 ,-0.017 ,1.600 ,0.097 
84812,1.965 ,-0.017 ,1.600 ,0.033 
84813,-3.796 ,-0.017 ,1.600 ,0.109 
84814,0.173 ,-0.017 ,1.600 ,0.019 
84815,-0.131 ,-0.017 ,1.600 ,0.051 
84816,0.183 ,-0.017 ,1.600 ,0.061 
84817,3.991 ,-0.017 ,1.600 ,0.005 
84818,1.957 ,-0.017 ,1.600 ,0.031 
84819,-1.813 ,-0.017 ,1.600 ,0.071 
84820,-1.829 ,-0.017 ,1.600 ,0.000 
84821,1.991 ,-0.017 ,1.600 ,0.006 
84822,4.194 ,-0.017 ,1.600 ,0.181 
84823,-2.009 ,-0.017 ,1.600 ,0.003 
84824,2.176 ,-0.017 ,1.600 ,0.050 
84825,0.205 ,-0.017 ,1.600 ,0.120 
84826,3.992 ,-0.017 ,1.600 ,0.000 
84827,1.992 ,-0.017 ,1.600 ,0.000 
84828,-0.008 ,-0.017 ,1.600 ,0.000 
84829,-2.008 ,-0.017 ,1.600 ,0.000 
84830,3.938 ,-0.017 ,1.600 ,0.030 
84831,-3.829 ,-0.017 ,1.600 ,0.000 
84832,0.171 ,-0.017 ,1.600 ,0.000 
84833,1.955 ,-0.017 ,1.600 ,0.031 
84834,2.194 ,-0.017 ,1.600 ,0.095 
84835,-3.796 ,-0.017 ,1.600 ,0.110 
84836,-2.090 ,-0.017 ,1.600 ,0.035 
84837,4.172 ,-0.017 ,1.600 ,0.023 
84838,-2.055 ,-0.017 ,1.600 ,0.035 
84839,3.973 ,-0.017 ,1.600 ,0.029 
84840,1.859 ,-0.017 ,1.600 ,0.063 
84841,3.973 ,-0.017 ,1.600 ,0.029 
84842,-1.821 ,-0.017 ,1.600 ,0.058 
84843,-1.828 ,-0.017 ,1.600 ,0.011 
84844,0.242 ,-0.017 ,1.600 ,0.203 
84845,-3.768 ,-0.017 ,1.600 ,0.169 
84846,1.978 ,-0.017 ,1.600 ,0.031 
84847,-0.062 ,-0.017 ,1.600 ,0.034 
84848,4.176 ,-0.017 ,1.600 ,0.089 
84849,4.224 ,-0.017 ,1.600 ,0.311 
84850,-4.177 ,-0.017 ,1.600 ,0.076 
84851,-4.168 ,-0.017 ,1.600 ,0.073 
84852,2.194 ,-0.016 ,1.600 ,0.096 
84853,-0.035 ,-0.016 ,1.600 ,0.034 
84854,3.919 ,-0.016 ,1.600 ,0.037 
84855,-2.044 ,-0.016 ,1.600 ,0.034 
84856,0.176 ,-0.016 ,1.600 ,0.050 
84857,0.246 ,-0.016 ,1.600 ,0.208 
84858,-3.796 ,-0.016 ,1.600 ,0.109 
84859,-1.829 ,-0.016 ,1.600 ,0.000 
84860,1.979 ,-0.016 ,1.600 ,0.031 
84861,3.242 ,-0.016 ,1.600 ,0.328 
84862,-3.798 ,-0.016 ,1.600 ,0.104 
84863,3.982 ,-0.016 ,1.600 ,0.030 
84864,4.665 ,-0.016 ,1.600 ,0.564 
84865,4.171 ,-0.016 ,1.600 ,0.000 
84866,3.967 ,-0.016 ,1.600 ,0.028 
84867,-3.829 ,-0.016 ,1.600 ,0.000 
84868,-2.013 ,-0.016 ,1.600 ,0.027 
84869,0.171 ,-0.016 ,1.600 ,0.000 
84870,1.956 ,-0.016 ,1.600 ,0.030 
84871,-1.793 ,-0.016 ,1.600 ,0.120 
84872,0.242 ,-0.016 ,1.600 ,0.201 
84873,-3.709 ,-0.016 ,1.600 ,0.239 
84874,0.243 ,-0.016 ,1.600 ,0.204 
84875,0.195 ,-0.016 ,1.600 ,0.090 
84876,4.346 ,-0.016 ,1.600 ,0.489 
84877,3.921 ,-0.016 ,1.600 ,0.035 
84878,1.518 ,-0.016 ,1.600 ,0.212 
84879,-2.015 ,-0.016 ,1.600 ,0.029 
84880,0.202 ,-0.016 ,1.600 ,0.112 
84881,-3.492 ,-0.016 ,1.600 ,0.294 
84882,1.967 ,-0.016 ,1.600 ,0.031 
84883,-4.387 ,-0.016 ,1.600 ,0.171 
84884,-0.064 ,-0.016 ,1.600 ,0.031 
84885,0.200 ,-0.016 ,1.600 ,0.104 
84886,2.174 ,-0.016 ,1.600 ,0.028 
84887,-1.811 ,-0.016 ,1.600 ,0.072 
84888,1.593 ,-0.016 ,1.600 ,0.191 
84889,4.182 ,-0.016 ,1.600 ,0.115 
84890,3.920 ,-0.016 ,1.600 ,0.036 
84891,4.236 ,-0.016 ,1.600 ,0.347 
84892,-0.014 ,-0.015 ,1.600 ,0.027 
84893,4.235 ,-0.015 ,1.600 ,0.343 
84894,-0.021 ,-0.015 ,1.600 ,0.032 
84895,3.919 ,-0.015 ,1.600 ,0.036 
84896,1.958 ,-0.015 ,1.600 ,0.030 
84897,1.988 ,-0.015 ,1.600 ,0.018 
84898,2.198 ,-0.015 ,1.600 ,0.105 
84899,4.172 ,-0.015 ,1.600 ,0.022 
84900,-2.020 ,-0.015 ,1.600 ,0.032 
84901,-2.023 ,-0.015 ,1.600 ,0.033 
84902,4.193 ,-0.015 ,1.600 ,0.174 
84903,0.265 ,-0.015 ,1.600 ,0.235 
84904,1.978 ,-0.015 ,1.600 ,0.030 
84905,1.924 ,-0.015 ,1.600 ,0.027 
84906,3.920 ,-0.015 ,1.600 ,0.035 
84907,4.237 ,-0.015 ,1.600 ,0.348 
84908,-0.018 ,-0.015 ,1.600 ,0.030 
84909,-0.016 ,-0.015 ,1.600 ,0.029 
84910,2.398 ,-0.015 ,1.600 ,0.335 
84911,4.171 ,-0.015 ,1.600 ,0.000 
84912,4.236 ,-0.015 ,1.600 ,0.346 
84913,3.988 ,-0.015 ,1.600 ,0.017 
84914,2.187 ,-0.015 ,1.600 ,0.072 
84915,-1.824 ,-0.015 ,1.600 ,0.054 
84916,-4.014 ,-0.015 ,1.600 ,0.026 
84917,2.186 ,-0.015 ,1.600 ,0.067 
84918,2.977 ,-0.015 ,1.600 ,0.348 
84919,-0.060 ,-0.015 ,1.600 ,0.030 
84920,-1.810 ,-0.015 ,1.600 ,0.075 
84921,2.186 ,-0.015 ,1.600 ,0.068 
84922,1.894 ,-0.015 ,1.600 ,0.036 
84923,0.410 ,-0.015 ,1.600 ,0.312 
84924,2.181 ,-0.015 ,1.600 ,0.055 
84925,3.919 ,-0.015 ,1.600 ,0.035 
84926,1.984 ,-0.015 ,1.600 ,0.027 
84927,2.186 ,-0.015 ,1.600 ,0.068 
84928,-2.862 ,-0.015 ,1.600 ,0.262 
84929,2.186 ,-0.015 ,1.600 ,0.067 
84930,-2.533 ,-0.015 ,1.600 ,0.208 
84931,0.173 ,-0.015 ,1.600 ,0.015 
84932,-1.796 ,-0.015 ,1.600 ,0.109 
84933,1.979 ,-0.015 ,1.600 ,0.029 
84934,4.190 ,-0.015 ,1.600 ,0.151 
84935,2.186 ,-0.015 ,1.600 ,0.067 
84936,2.206 ,-0.015 ,1.600 ,0.131 
84937,0.203 ,-0.015 ,1.600 ,0.111 
84938,2.186 ,-0.015 ,1.600 ,0.067 
84939,4.185 ,-0.015 ,1.600 ,0.128 
84940,3.692 ,-0.014 ,1.600 ,0.196 
84941,-2.031 ,-0.014 ,1.600 ,0.034 
84942,-2.036 ,-0.014 ,1.600 ,0.034 
84943,-2.058 ,-0.014 ,1.600 ,0.032 
84944,2.171 ,-0.014 ,1.600 ,0.000 
84945,1.493 ,-0.014 ,1.600 ,0.217 
84946,-1.814 ,-0.014 ,1.600 ,0.066 
84947,-2.055 ,-0.014 ,1.600 ,0.032 
84948,-4.027 ,-0.014 ,1.600 ,0.033 
84949,-1.818 ,-0.014 ,1.600 ,0.058 
84950,-4.213 ,-0.014 ,1.600 ,0.095 
84951,-2.027 ,-0.014 ,1.600 ,0.033 
84952,-0.078 ,-0.014 ,1.600 ,0.029 
84953,4.295 ,-0.014 ,1.600 ,0.451 
84954,-4.028 ,-0.014 ,1.600 ,0.033 
84955,-4.117 ,-0.014 ,1.600 ,0.041 
84956,-0.063 ,-0.014 ,1.600 ,0.029 
84957,0.182 ,-0.014 ,1.600 ,0.054 
84958,0.331 ,-0.014 ,1.600 ,0.287 
84959,4.177 ,-0.014 ,1.600 ,0.088 
84960,-1.780 ,-0.014 ,1.600 ,0.148 
84961,-1.782 ,-0.014 ,1.600 ,0.143 
84962,4.203 ,-0.014 ,1.600 ,0.219 
84963,0.507 ,-0.014 ,1.600 ,0.322 
84964,1.585 ,-0.014 ,1.600 ,0.195 
84965,1.914 ,-0.014 ,1.600 ,0.029 
84966,1.882 ,-0.014 ,1.600 ,0.040 
84967,-3.818 ,-0.014 ,1.600 ,0.064 
84968,-4.210 ,-0.014 ,1.600 ,0.094 
84969,-3.826 ,-0.014 ,1.600 ,0.035 
84970,1.986 ,-0.014 ,1.600 ,0.024 
84971,-0.143 ,-0.014 ,1.600 ,0.060 
84972,-2.041 ,-0.014 ,1.600 ,0.033 
84973,-2.014 ,-0.014 ,1.600 ,0.025 
84974,2.243 ,-0.014 ,1.600 ,0.220 
84975,-4.042 ,-0.014 ,1.600 ,0.033 
84976,-2.016 ,-0.014 ,1.600 ,0.027 
84977,-4.016 ,-0.014 ,1.600 ,0.027 
84978,-4.027 ,-0.014 ,1.600 ,0.032 
84979,1.944 ,-0.014 ,1.600 ,0.029 
84980,2.300 ,-0.014 ,1.600 ,0.291 
84981,-4.100 ,-0.014 ,1.600 ,0.034 
84982,4.201 ,-0.014 ,1.600 ,0.210 
84983,-4.046 ,-0.014 ,1.600 ,0.032 
84984,3.821 ,-0.014 ,1.600 ,0.124 
84985,-3.820 ,-0.014 ,1.600 ,0.063 
84986,4.202 ,-0.014 ,1.600 ,0.213 
84987,-2.095 ,-0.014 ,1.600 ,0.033 
84988,-2.045 ,-0.014 ,1.600 ,0.033 
84989,0.240 ,-0.014 ,1.600 ,0.197 
84990,1.833 ,-0.014 ,1.600 ,0.076 
84991,-2.176 ,-0.014 ,1.600 ,0.074 
84992,3.986 ,-0.014 ,1.600 ,0.026 
84993,-3.807 ,-0.014 ,1.600 ,0.080 
84994,3.948 ,-0.013 ,1.600 ,0.024 
84995,1.965 ,-0.013 ,1.600 ,0.030 
84996,-4.285 ,-0.013 ,1.600 ,0.133 
84997,-3.805 ,-0.013 ,1.600 ,0.086 
84998,4.363 ,-0.013 ,1.600 ,0.498 
84999,-0.010 ,-0.013 ,1.600 ,0.009 
85000,3.899 ,-0.013 ,1.600 ,0.046 
85001,-0.015 ,-0.013 ,1.600 ,0.026 
85002,4.201 ,-0.013 ,1.600 ,0.207 
85003,1.766 ,-0.013 ,1.600 ,0.121 
85004,-3.677 ,-0.013 ,1.600 ,0.258 
85005,3.881 ,-0.013 ,1.600 ,0.067 
85006,-4.027 ,-0.013 ,1.600 ,0.032 
85007,3.920 ,-0.013 ,1.600 ,0.033 
85008,-1.821 ,-0.013 ,1.600 ,0.053 
85009,-3.816 ,-0.013 ,1.600 ,0.065 
85010,1.989 ,-0.013 ,1.600 ,0.012 
85011,-4.010 ,-0.013 ,1.600 ,0.008 
85012,4.201 ,-0.013 ,1.600 ,0.211 
85013,3.453 ,-0.013 ,1.600 ,0.277 
85014,-4.141 ,-0.013 ,1.600 ,0.051 
85015,-2.020 ,-0.013 ,1.600 ,0.030 
85016,-3.818 ,-0.013 ,1.600 ,0.062 
85017,-4.141 ,-0.013 ,1.600 ,0.051 
85018,-4.141 ,-0.013 ,1.600 ,0.051 
85019,-1.628 ,-0.013 ,1.600 ,0.287 
85020,2.181 ,-0.013 ,1.600 ,0.051 
85021,-4.141 ,-0.013 ,1.600 ,0.051 
85022,3.849 ,-0.013 ,1.600 ,0.101 
85023,-4.141 ,-0.013 ,1.600 ,0.051 
85024,4.175 ,-0.013 ,1.600 ,0.074 
85025,-4.141 ,-0.013 ,1.600 ,0.051 
85026,4.187 ,-0.013 ,1.600 ,0.133 
85027,-4.070 ,-0.013 ,1.600 ,0.029 
85028,2.180 ,-0.013 ,1.600 ,0.049 
85029,-4.085 ,-0.013 ,1.600 ,0.032 
85030,-2.023 ,-0.013 ,1.600 ,0.031 
85031,-2.078 ,-0.013 ,1.600 ,0.034 
85032,-0.029 ,-0.013 ,1.600 ,0.032 
85033,-4.059 ,-0.013 ,1.600 ,0.032 
85034,3.984 ,-0.013 ,1.600 ,0.026 
85035,1.972 ,-0.013 ,1.600 ,0.029 
85036,-1.828 ,-0.013 ,1.600 ,0.017 
85037,-3.677 ,-0.013 ,1.600 ,0.257 
85038,0.190 ,-0.013 ,1.600 ,0.071 
85039,-1.768 ,-0.013 ,1.600 ,0.173 
85040,1.971 ,-0.013 ,1.600 ,0.029 
85041,3.990 ,-0.012 ,1.600 ,0.011 
85042,0.523 ,-0.012 ,1.600 ,0.323 
85043,-4.203 ,-0.012 ,1.600 ,0.088 
85044,0.218 ,-0.012 ,1.600 ,0.151 
85045,-2.136 ,-0.012 ,1.600 ,0.049 
85046,1.904 ,-0.012 ,1.600 ,0.027 
85047,-1.791 ,-0.012 ,1.600 ,0.120 
85048,-1.794 ,-0.012 ,1.600 ,0.112 
85049,-4.008 ,-0.012 ,1.600 ,0.000 
85050,-2.008 ,-0.012 ,1.600 ,0.000 
85051,-0.008 ,-0.012 ,1.600 ,0.000 
85052,1.992 ,-0.012 ,1.600 ,0.000 
85053,3.992 ,-0.012 ,1.600 ,0.000 
85054,-1.746 ,-0.012 ,1.600 ,0.208 
85055,-1.805 ,-0.012 ,1.600 ,0.083 
85056,-3.818 ,-0.012 ,1.600 ,0.062 
85057,2.171 ,-0.012 ,1.600 ,0.000 
85058,-3.677 ,-0.012 ,1.600 ,0.257 
85059,-1.745 ,-0.012 ,1.600 ,0.210 
85060,-1.812 ,-0.012 ,1.600 ,0.068 
85061,-2.827 ,-0.012 ,1.600 ,0.254 
85062,-3.677 ,-0.012 ,1.600 ,0.257 
85063,0.211 ,-0.012 ,1.600 ,0.132 
85064,2.857 ,-0.012 ,1.600 ,0.366 
85065,-3.677 ,-0.012 ,1.600 ,0.258 
85066,3.956 ,-0.012 ,1.600 ,0.023 
85067,-0.026 ,-0.012 ,1.600 ,0.031 
85068,-4.031 ,-0.012 ,1.600 ,0.032 
85069,3.959 ,-0.012 ,1.600 ,0.025 
85070,1.321 ,-0.012 ,1.600 ,0.273 
85071,-1.818 ,-0.012 ,1.600 ,0.055 
85072,2.208 ,-0.012 ,1.600 ,0.133 
85073,-1.794 ,-0.012 ,1.600 ,0.111 
85074,-2.052 ,-0.012 ,1.600 ,0.031 
85075,3.659 ,-0.012 ,1.600 ,0.208 
85076,4.173 ,-0.012 ,1.600 ,0.027 
85077,1.947 ,-0.012 ,1.600 ,0.027 
